index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
723	1.31452e+02	7.23000e+02	9.84991e-01	1.31000e+02
724	1.31778e+02	7.24000e+02	9.84965e-01	1.31333e+02
725	1.32115e+02	7.25000e+02	9.84942e-01	1.31667e+02
726	1.32459e+02	7.26000e+02	9.84920e-01	1.32000e+02
727	1.32788e+02	7.27000e+02	9.84897e-01	1.32333e+02
728	1.33126e+02	7.28000e+02	9.84873e-01	1.32667e+02
729	1.33464e+02	7.29000e+02	9.84854e-01	1.33000e+02
730	1.33798e+02	7.30000e+02	9.84838e-01	1.33333e+02
731	1.34144e+02	7.31000e+02	9.84822e-01	1.33667e+02
732	1.34471e+02	7.32000e+02	9.84813e-01	1.34000e+02
733	1.34815e+02	7.33000e+02	9.84799e-01	1.34333e+02
734	1.35154e+02	7.34000e+02	9.84784e-01	1.34667e+02
735	1.35489e+02	7.35000e+02	9.84769e-01	1.35000e+02
736	1.35813e+02	7.36000e+02	9.84748e-01	1.35333e+02
737	1.36147e+02	7.37000e+02	9.84728e-01	1.35667e+02
738	1.36489e+02	7.38000e+02	9.84708e-01	1.36000e+02
739	1.36833e+02	7.39000e+02	9.84688e-01	1.36333e+02
740	1.37156e+02	7.40000e+02	9.84663e-01	1.36667e+02
741	1.37485e+02	7.41000e+02	9.84639e-01	1.37000e+02
742	1.37834e+02	7.42000e+02	9.84613e-01	1.37333e+02
743	1.38171e+02	7.43000e+02	9.84586e-01	1.37667e+02
744	1.38512e+02	7.44000e+02	9.84554e-01	1.38000e+02
745	1.38843e+02	7.45000e+02	9.84524e-01	1.38333e+02
746	1.39181e+02	7.46000e+02	9.84493e-01	1.38667e+02
747	1.39514e+02	7.47000e+02	9.84462e-01	1.39000e+02
748	1.39853e+02	7.48000e+02	9.84428e-01	1.39333e+02
749	1.40195e+02	7.49000e+02	9.84397e-01	1.39667e+02
750	1.40536e+02	7.50000e+02	9.84369e-01	1.40000e+02
751	1.40861e+02	7.51000e+02	9.84343e-01	1.40333e+02
752	1.41191e+02	7.52000e+02	9.84324e-01	1.40667e+02
753	1.41528e+02	7.53000e+02	9.84306e-01	1.41000e+02
754	1.41872e+02	7.54000e+02	9.84290e-01	1.41333e+02
755	1.42215e+02	7.55000e+02	9.84275e-01	1.41667e+02
756	1.42554e+02	7.56000e+02	9.84270e-01	1.42000e+02
757	1.42874e+02	7.57000e+02	9.84259e-01	1.42333e+02
758	1.43215e+02	7.58000e+02	9.84246e-01	1.42667e+02
759	1.43553e+02	7.59000e+02	9.84232e-01	1.43000e+02
760	1.43907e+02	7.60000e+02	9.84211e-01	1.43333e+02
761	1.44223e+02	7.61000e+02	9.84188e-01	1.43667e+02
762	1.44562e+02	7.62000e+02	9.84163e-01	1.44000e+02
763	1.44904e+02	7.63000e+02	9.84138e-01	1.44333e+02
764	1.45237e+02	7.64000e+02	9.84105e-01	1.44667e+02
765	1.45575e+02	7.65000e+02	9.84080e-01	1.45000e+02
766	1.45920e+02	7.66000e+02	9.84058e-01	1.45333e+02
767	1.46253e+02	7.67000e+02	9.84038e-01	1.45667e+02
768	1.46588e+02	7.68000e+02	9.84024e-01	1.46000e+02
769	1.46935e+02	7.69000e+02	9.84005e-01	1.46333e+02
770	1.47257e+02	7.70000e+02	9.83984e-01	1.46667e+02
