index	ts	t	weight	tr
[#]	[°C]	[s]	[mg]	[°C]
723	1.31453e+02	7.23000e+02	1.02512e+00	1.31000e+02
724	1.31792e+02	7.24000e+02	1.02509e+00	1.31333e+02
725	1.32122e+02	7.25000e+02	1.02506e+00	1.31667e+02
726	1.32458e+02	7.26000e+02	1.02504e+00	1.32000e+02
727	1.32793e+02	7.27000e+02	1.02502e+00	1.32333e+02
728	1.33131e+02	7.28000e+02	1.02500e+00	1.32667e+02
729	1.33466e+02	7.29000e+02	1.02498e+00	1.33000e+02
730	1.33803e+02	7.30000e+02	1.02496e+00	1.33333e+02
731	1.34143e+02	7.31000e+02	1.02495e+00	1.33667e+02
732	1.34465e+02	7.32000e+02	1.02493e+00	1.34000e+02
733	1.34814e+02	7.33000e+02	1.02492e+00	1.34333e+02
734	1.35150e+02	7.34000e+02	1.02491e+00	1.34667e+02
735	1.35486e+02	7.35000e+02	1.02490e+00	1.35000e+02
736	1.35821e+02	7.36000e+02	1.02489e+00	1.35333e+02
737	1.36150e+02	7.37000e+02	1.02488e+00	1.35667e+02
738	1.36492e+02	7.38000e+02	1.02486e+00	1.36000e+02
739	1.36829e+02	7.39000e+02	1.02485e+00	1.36333e+02
740	1.37173e+02	7.40000e+02	1.02484e+00	1.36667e+02
741	1.37504e+02	7.41000e+02	1.02482e+00	1.37000e+02
742	1.37846e+02	7.42000e+02	1.02480e+00	1.37333e+02
743	1.38182e+02	7.43000e+02	1.02479e+00	1.37667e+02
744	1.38523e+02	7.44000e+02	1.02477e+00	1.38000e+02
745	1.38863e+02	7.45000e+02	1.02475e+00	1.38333e+02
746	1.39188e+02	7.46000e+02	1.02473e+00	1.38667e+02
747	1.39535e+02	7.47000e+02	1.02471e+00	1.39000e+02
748	1.39863e+02	7.48000e+02	1.02468e+00	1.39333e+02
749	1.40205e+02	7.49000e+02	1.02465e+00	1.39667e+02
750	1.40550e+02	7.50000e+02	1.02463e+00	1.40000e+02
751	1.40887e+02	7.51000e+02	1.02460e+00	1.40333e+02
752	1.41213e+02	7.52000e+02	1.02457e+00	1.40667e+02
753	1.41554e+02	7.53000e+02	1.02454e+00	1.41000e+02
754	1.41894e+02	7.54000e+02	1.02452e+00	1.41333e+02
755	1.42225e+02	7.55000e+02	1.02449e+00	1.41667e+02
756	1.42555e+02	7.56000e+02	1.02447e+00	1.42000e+02
757	1.42888e+02	7.57000e+02	1.02445e+00	1.42333e+02
758	1.43249e+02	7.58000e+02	1.02443e+00	1.42667e+02
759	1.43574e+02	7.59000e+02	1.02441e+00	1.43000e+02
760	1.43910e+02	7.60000e+02	1.02439e+00	1.43333e+02
761	1.44240e+02	7.61000e+02	1.02438e+00	1.43667e+02
762	1.44585e+02	7.62000e+02	1.02436e+00	1.44000e+02
763	1.44932e+02	7.63000e+02	1.02434e+00	1.44333e+02
764	1.45268e+02	7.64000e+02	1.02433e+00	1.44667e+02
765	1.45605e+02	7.65000e+02	1.02431e+00	1.45000e+02
766	1.45927e+02	7.66000e+02	1.02429e+00	1.45333e+02
767	1.46274e+02	7.67000e+02	1.02427e+00	1.45667e+02
768	1.46616e+02	7.68000e+02	1.02424e+00	1.46000e+02
769	1.46942e+02	7.69000e+02	1.02421e+00	1.46333e+02
770	1.47295e+02	7.70000e+02	1.02417e+00	1.46667e+02
771	1.47627e+02	7.71000e+02	1.02413e+00	1.47000e+02
772	1.47964e+02	7.72000e+02	1.02408e+00	1.47333e+02
773	1.48300e+02	7.73000e+02	1.02403e+00	1.47667e+02
774	1.48635e+02	7.74000e+02	1.02398e+00	1.48000e+02
775	1.48980e+02	7.75000e+02	1.02393e+00	1.48333e+02
776	1.49313e+02	7.76000e+02	1.02388e+00	1.48667e+02
777	1.49647e+02	7.77000e+02	1.02383e+00	1.49000e+02
778	1.50002e+02	7.78000e+02	1.02377e+00	1.49333e+02
779	1.50326e+02	7.79000e+02	1.02372e+00	1.49667e+02
780	1.50660e+02	7.80000e+02	1.02367e+00	1.50000e+02
781	1.50996e+02	7.81000e+02	1.02361e+00	1.50333e+02
782	1.51340e+02	7.82000e+02	1.02356e+00	1.50667e+02
783	1.51686e+02	7.83000e+02	1.02350e+00	1.51000e+02
784	1.52018e+02	7.84000e+02	1.02344e+00	1.51333e+02
785	1.52354e+02	7.85000e+02	1.02339e+00	1.51667e+02
786	1.52692e+02	7.86000e+02	1.02333e+00	1.52000e+02
787	1.53033e+02	7.87000e+02	1.02327e+00	1.52333e+02
788	1.53360e+02	7.88000e+02	1.02321e+00	1.52667e+02
789	1.53699e+02	7.89000e+02	1.02316e+00	1.53000e+02
790	1.54032e+02	7.90000e+02	1.02310e+00	1.53333e+02
791	1.54389e+02	7.91000e+02	1.02304e+00	1.53667e+02
792	1.54705e+02	7.92000e+02	1.02298e+00	1.54000e+02
793	1.55045e+02	7.93000e+02	1.02293e+00	1.54333e+02
794	1.55382e+02	7.94000e+02	1.02287e+00	1.54667e+02
795	1.55728e+02	7.95000e+02	1.02282e+00	1.55000e+02
796	1.56066e+02	7.96000e+02	1.02277e+00	1.55333e+02
797	1.56399e+02	7.97000e+02	1.02272e+00	1.55667e+02
798	1.56744e+02	7.98000e+02	1.02267e+00	1.56000e+02
799	1.57078e+02	7.99000e+02	1.02262e+00	1.56333e+02
800	1.57417e+02	8.00000e+02	1.02257e+00	1.56667e+02
801	1.57756e+02	8.01000e+02	1.02252e+00	1.57000e+02
802	1.58067e+02	8.02000e+02	1.02247e+00	1.57333e+02
803	1.58415e+02	8.03000e+02	1.02242e+00	1.57667e+02
804	1.58760e+02	8.04000e+02	1.02236e+00	1.58000e+02
805	1.59103e+02	8.05000e+02	1.02231e+00	1.58333e+02
806	1.59428e+02	8.06000e+02	1.02226e+00	1.58667e+02
807	1.59767e+02	8.07000e+02	1.02220e+00	1.59000e+02
808	1.60115e+02	8.08000e+02	1.02214e+00	1.59333e+02
809	1.60443e+02	8.09000e+02	1.02208e+00	1.59667e+02
810	1.60784e+02	8.10000e+02	1.02203e+00	1.60000e+02
811	1.61106e+02	8.11000e+02	1.02197e+00	1.60333e+02
812	1.61472e+02	8.12000e+02	1.02192e+00	1.60667e+02
813	1.61795e+02	8.13000e+02	1.02186e+00	1.61000e+02
814	1.62131e+02	8.14000e+02	1.02180e+00	1.61333e+02
815	1.62466e+02	8.15000e+02	1.02174e+00	1.61667e+02
816	1.62810e+02	8.16000e+02	1.02168e+00	1.62000e+02
817	1.63140e+02	8.17000e+02	1.02162e+00	1.62333e+02
818	1.63475e+02	8.18000e+02	1.02157e+00	1.62667e+02
819	1.63824e+02	8.19000e+02	1.02151e+00	1.63000e+02
820	1.64156e+02	8.20000e+02	1.02145e+00	1.63333e+02
821	1.64494e+02	8.21000e+02	1.02139e+00	1.63667e+02
822	1.64830e+02	8.22000e+02	1.02134e+00	1.64000e+02
823	1.65180e+02	8.23000e+02	1.02128e+00	1.64333e+02
824	1.65526e+02	8.24000e+02	1.02122e+00	1.64667e+02
825	1.65859e+02	8.25000e+02	1.02115e+00	1.65000e+02
826	1.66203e+02	8.26000e+02	1.02109e+00	1.65333e+02
827	1.66544e+02	8.27000e+02	1.02103e+00	1.65667e+02
828	1.66863e+02	8.28000e+02	1.02096e+00	1.66000e+02
829	1.67198e+02	8.29000e+02	1.02089e+00	1.66333e+02
830	1.67536e+02	8.30000e+02	1.02082e+00	1.66667e+02
831	1.67874e+02	8.31000e+02	1.02074e+00	1.67000e+02
832	1.68228e+02	8.32000e+02	1.02066e+00	1.67333e+02
833	1.68561e+02	8.33000e+02	1.02057e+00	1.67667e+02
834	1.68901e+02	8.34000e+02	1.02048e+00	1.68000e+02
835	1.69233e+02	8.35000e+02	1.02038e+00	1.68333e+02
836	1.69567e+02	8.36000e+02	1.02026e+00	1.68667e+02
